transaction_id,property_id,transaction_date,listing_date,city,locality,postal_code,property_type,sale_type,buyer_type,bedrooms,bathrooms,area_sqft,price,price_per_sqft,source,source_scrape_timestamp,rera_status,builder_rating,infrastructure_score,macro_repo_rate
TRX_103996,PROP_2563,2021-01-09T00:00:00,2020-11-15T00:00:00,Mumbai,Mira Road,401107,Flat,New,Individual,2,2,784.24,6890627,8786.38,synthetic_pipeline_fallback,2026-03-01T19:42:55.448658,True,58,9,6.5
TRX_103997,PROP_1748,2021-01-09T00:00:00,2020-12-16T00:00:00,Mumbai,Dahisar,401105,Flat,Resale,Individual,1,1,427.16,4613679,10800.82,synthetic_pipeline_fallback,2026-03-01T19:42:55.448658,False,94,3,6.5
TRX_103998,PROP_4871,2021-01-09T00:00:00,2020-12-19T00:00:00,Mumbai,Mira Road,401107,Flat,Resale,Individual,1,1,362.03,2923103,8074.2,synthetic_pipeline_fallback,2026-03-01T19:42:55.448658,False,88,8,6.5
TRX_103999,PROP_2720,2021-01-09T00:00:00,2020-10-24T00:00:00,Mumbai,Mira Road,401107,Flat,Resale,Individual,2,2,875.68,7913117,9036.54,synthetic_pipeline_fallback,2026-03-01T19:42:55.448658,True,86,6,6.5
TRX_104000,PROP_3984,2021-01-10T00:00:00,2020-10-25T00:00:00,Mumbai,Mira Road,401107,Flat,Resale,Individual,1,1,437.34,3917581,8957.75,synthetic_pipeline_fallback,2026-03-01T19:42:55.448658,False,62,9,6.5
TRX_104001,PROP_2845,2021-01-10T00:00:00,2020-09-30T00:00:00,Mumbai,Dahisar,401105,Flat,Resale,Individual,3,3,1480.42,19225384,12986.44,synthetic_pipeline_fallback,2026-03-01T19:42:55.448658,False,77,9,6.5
TRX_104002,PROP_1154,2021-01-10T00:00:00,2020-12-01T00:00:00,Mumbai,Mira Road,401107,Flat,Resale,Individual,2,2,729.41,6452208,8845.79,synthetic_pipeline_fallback,2026-03-01T19:42:55.448658,True,55,5,6.5
TRX_104003,PROP_2146,2021-01-11T00:00:00,2020-11-24T00:00:00,Mumbai,Mira Road,401107,Flat,Resale,Individual,2,2,708.1,5799308,8189.96,synthetic_pipeline_fallback,2026-03-01T19:42:55.448658,False,53,7,6.5
TRX_104004,PROP_4670,2021-01-11T00:00:00,2020-10-17T00:00:00,Mumbai,Bhayandar West,401105,Flat,New,Individual,2,2,972.83,9551277,9818.03,synthetic_pipeline_fallback,2026-03-01T19:42:55.448658,True,43,6,6.5
TRX_104005,PROP_4273,2021-01-11T00:00:00,2020-11-19T00:00:00,Mumbai,Mira Road,401107,Flat,Resale,Individual,2,2,865.15,7727383,8931.84,synthetic_pipeline_fallback,2026-03-01T19:42:55.448658,True,45,2,6.5
TRX_104006,PROP_2063,2021-01-11T00:00:00,2020-10-29T00:00:00,Mumbai,Mira Road,401107,Studio,New,Individual,0,1,273.71,2762703,10093.54,synthetic_pipeline_fallback,2026-03-01T19:42:55.448658,True,43,8,6.5
TRX_104007,PROP_3216,2021-01-11T00:00:00,2020-10-20T00:00:00,Mumbai,Dahisar,401105,Flat,Resale,Individual,1,1,499.01,5939727,11903.02,synthetic_pipeline_fallback,2026-03-01T19:42:55.448658,False,44,8,6.5
TRX_104008,PROP_4141,2021-01-12T00:00:00,2020-09-20T00:00:00,Mumbai,Dahisar,401105,Flat,Resale,Individual,1,1,391.9,4833108,12332.5,synthetic_pipeline_fallback,2026-03-01T19:42:55.448658,False,74,9,6.5
TRX_104009,PROP_3839,2021-01-12T00:00:00,2020-12-03T00:00:00,Mumbai,Bhayandar West,401105,Flat,New,Individual,2,2,923.6,9137200,9893.03,synthetic_pipeline_fallback,2026-03-01T19:42:55.448658,True,65,1,6.5
TRX_104010,PROP_4985,2021-01-12T00:00:00,2020-10-28T00:00:00,Mumbai,Bhayandar East,401105,Studio,Resale,Individual,0,1,287.71,2604978,9054.18,synthetic_pipeline_fallback,2026-03-01T19:42:55.448658,False,48,6,6.5
TRX_104011,PROP_2353,2021-01-13T00:00:00,2020-12-20T00:00:00,Mumbai,Mira Road,401107,Flat,Resale,Individual,2,2,799.79,6340608,7927.84,synthetic_pipeline_fallback,2026-03-01T19:42:55.448658,False,88,4,6.5
TRX_104012,PROP_2463,2021-01-13T00:00:00,2020-09-24T00:00:00,Mumbai,Dahisar,401105,Flat,Resale,Individual,2,2,748.39,8135020,10870.03,synthetic_pipeline_fallback,2026-03-01T19:42:55.448658,True,94,6,6.5
TRX_104013,PROP_4470,2021-01-13T00:00:00,2020-09-21T00:00:00,Mumbai,Mira Road,401107,Flat,Resale,Individual,2,2,714.2,5447512,7627.43,synthetic_pipeline_fallback,2026-03-01T19:42:55.448658,True,44,3,6.5
TRX_104014,PROP_2516,2021-01-13T00:00:00,2020-11-06T00:00:00,Mumbai,Bhayandar West,401105,Flat,Resale,Individual,2,2,888.3,7298574,8216.34,synthetic_pipeline_fallback,2026-03-01T19:42:55.448658,True,64,9,6.5
TRX_104015,PROP_4050,2021-01-13T00:00:00,2020-11-29T00:00:00,Mumbai,Dahisar,401105,Flat,Resale,Individual,3,3,1319.88,14912843,11298.64,synthetic_pipeline_fallback,2026-03-01T19:42:55.448658,True,84,6,6.5
TRX_104016,PROP_3401,2021-01-14T00:00:00,2020-11-23T00:00:00,Mumbai,Bhayandar East,401105,Studio,New,Individual,0,1,277.32,2810862,10135.81,synthetic_pipeline_fallback,2026-03-01T19:42:55.448658,True,57,6,6.5
TRX_104017,PROP_1327,2021-01-14T00:00:00,2020-12-06T00:00:00,Mumbai,Bhayandar West,401105,Villa,New,Individual,3,3,2597.63,28676395,11039.45,synthetic_pipeline_fallback,2026-03-01T19:42:55.448658,True,77,3,6.5
TRX_104018,PROP_3545,2021-01-14T00:00:00,2020-10-15T00:00:00,Mumbai,Bhayandar West,401105,Flat,Resale,Individual,1,1,432.9,3369009,7782.42,synthetic_pipeline_fallback,2026-03-01T19:42:55.448658,False,69,5,6.5
TRX_104019,PROP_4490,2021-01-15T00:00:00,2020-10-28T00:00:00,Mumbai,Mira Road,401107,Flat,Resale,Individual,1,1,466.57,3557522,7624.84,synthetic_pipeline_fallback,2026-03-01T19:42:55.448658,False,71,9,6.5
TRX_104020,PROP_2526,2021-01-15T00:00:00,2020-09-23T00:00:00,Mumbai,Bhayandar East,401105,Flat,New,Individual,3,3,1191.69,10669453,8953.21,synthetic_pipeline_fallback,2026-03-01T19:42:55.448658,True,74,8,6.5
TRX_104021,PROP_4610,2021-01-15T00:00:00,2020-09-23T00:00:00,Mumbai,Mira Road,401107,Villa,Resale,Individual,3,3,2400.23,24149324,10061.25,synthetic_pipeline_fallback,2026-03-01T19:42:55.448658,False,59,3,6.5
TRX_104022,PROP_3392,2021-01-15T00:00:00,2020-11-12T00:00:00,Mumbai,Mira Road,401107,Flat,Resale,Individual,2,2,751.47,6716196,8937.41,synthetic_pipeline_fallback,2026-03-01T19:42:55.448658,False,70,1,6.5
TRX_104023,PROP_3690,2021-01-15T00:00:00,2020-12-08T00:00:00,Mumbai,Mira Road,401107,Flat,Resale,Individual,3,3,1177.65,10751553,9129.67,synthetic_pipeline_fallback,2026-03-01T19:42:55.448658,False,59,6,6.5
TRX_104024,PROP_1788,2021-01-16T00:00:00,2020-12-06T00:00:00,Mumbai,Mira Road,401107,Studio,Resale,Individual,0,1,278.91,2202819,7897.96,synthetic_pipeline_fallback,2026-03-01T19:42:55.448658,True,66,7,6.5
TRX_104025,PROP_3424,2021-01-16T00:00:00,2020-10-12T00:00:00,Mumbai,Bhayandar West,401105,Flat,New,Individual,1,1,432.56,3941406,9111.81,synthetic_pipeline_fallback,2026-03-01T19:42:55.448658,True,89,9,6.5
TRX_104026,PROP_2318,2021-01-16T00:00:00,2020-11-13T00:00:00,Mumbai,Dahisar,401105,Flat,New,Individual,3,3,1111.01,14053773,12649.55,synthetic_pipeline_fallback,2026-03-01T19:42:55.448658,True,56,8,6.5
TRX_104027,PROP_4359,2021-01-17T00:00:00,2020-11-14T00:00:00,Mumbai,Mira Road,401107,Flat,New,Individual,1,1,390.89,4010245,10259.27,synthetic_pipeline_fallback,2026-03-01T19:42:55.448658,True,90,1,6.5
TRX_104028,PROP_4325,2021-01-17T00:00:00,2020-12-19T00:00:00,Mumbai,Mira Road,401107,Flat,New,Individual,2,2,864.34,8937214,10339.93,synthetic_pipeline_fallback,2026-03-01T19:42:55.448658,True,54,4,6.5
TRX_104029,PROP_3481,2021-01-17T00:00:00,2020-12-17T00:00:00,Mumbai,Mira Road,401107,Flat,Resale,Individual,1,1,416.35,3718460,8931.09,synthetic_pipeline_fallback,2026-03-01T19:42:55.448658,False,51,4,6.5
TRX_104030,PROP_3548,2021-01-17T00:00:00,2020-12-05T00:00:00,Mumbai,Dahisar,401105,Flat,Resale,Individual,1,1,477.79,5370834,11240.99,synthetic_pipeline_fallback,2026-03-01T19:42:55.448658,True,50,1,6.5
TRX_104031,PROP_4156,2021-01-17T00:00:00,2020-12-29T00:00:00,Mumbai,Mira Road,401107,Studio,Resale,Institution,0,1,266.07,2175052,8174.74,synthetic_pipeline_fallback,2026-03-01T19:42:55.448658,True,81,6,6.5
TRX_104032,PROP_3568,2021-01-17T00:00:00,2020-12-23T00:00:00,Mumbai,Bhayandar East,401105,Flat,Resale,Individual,2,2,853.14,6788209,7956.74,synthetic_pipeline_fallback,2026-03-01T19:42:55.448658,False,47,1,6.5
TRX_104033,PROP_1561,2021-01-18T00:00:00,2020-10-16T00:00:00,Mumbai,Dahisar,401105,Flat,Resale,Individual,2,2,882.75,9406178,10655.54,synthetic_pipeline_fallback,2026-03-01T19:42:55.448658,True,42,2,6.5
TRX_104034,PROP_1512,2021-01-18T00:00:00,2020-11-13T00:00:00,Mumbai,Mira Road,401107,Flat,Resale,Individual,2,2,701.31,5410398,7714.7,synthetic_pipeline_fallback,2026-03-01T19:42:55.448658,False,72,2,6.5
TRX_104035,PROP_1515,2021-01-18T00:00:00,2020-12-01T00:00:00,Mumbai,Dahisar,401105,Flat,New,Individual,1,1,441.73,6594461,14928.71,synthetic_pipeline_fallback,2026-03-01T19:42:55.448658,True,91,5,6.5
TRX_104036,PROP_2539,2021-01-18T00:00:00,2020-10-15T00:00:00,Mumbai,Dahisar,401105,Flat,Resale,Individual,1,1,474.78,6081235,12808.53,synthetic_pipeline_fallback,2026-03-01T19:42:55.448658,False,64,9,6.5
TRX_104037,PROP_3544,2021-01-19T00:00:00,2020-12-03T00:00:00,Mumbai,Dahisar,401105,Flat,Resale,Individual,2,2,994.12,10773701,10837.43,synthetic_pipeline_fallback,2026-03-01T19:42:55.448658,False,77,5,6.5
TRX_104038,PROP_3649,2021-01-19T00:00:00,2020-11-17T00:00:00,Mumbai,Mira Road,401107,Flat,Resale,Individual,2,2,727.21,6098705,8386.44,synthetic_pipeline_fallback,2026-03-01T19:42:55.448658,False,80,1,6.5
TRX_104039,PROP_4062,2021-01-19T00:00:00,2020-12-05T00:00:00,Mumbai,Mira Road,401107,Flat,New,Individual,1,1,356.98,3799063,10642.23,synthetic_pipeline_fallback,2026-03-01T19:42:55.448658,True,56,4,6.5
TRX_104040,PROP_2185,2021-01-19T00:00:00,2020-12-18T00:00:00,Mumbai,Bhayandar West,401105,Flat,Resale,Individual,2,2,738.05,5303295,7185.55,synthetic_pipeline_fallback,2026-03-01T19:42:55.448658,True,71,5,6.5
TRX_104041,PROP_1666,2021-01-19T00:00:00,2020-10-08T00:00:00,Mumbai,Mira Road,401107,Flat,New,Individual,2,2,866.62,8707573,10047.74,synthetic_pipeline_fallback,2026-03-01T19:42:55.448658,True,88,4,6.5
TRX_104042,PROP_2550,2021-01-20T00:00:00,2021-01-01T00:00:00,Mumbai,Bhayandar East,401105,Flat,New,Individual,2,2,852.6,7636027,8956.17,synthetic_pipeline_fallback,2026-03-01T19:42:55.448658,True,61,3,6.5
TRX_104043,PROP_3412,2021-01-20T00:00:00,2020-12-07T00:00:00,Mumbai,Mira Road,401107,Villa,Resale,Individual,4,4,3961.26,42207500,10655.07,synthetic_pipeline_fallback,2026-03-01T19:42:55.448658,False,82,9,6.5
TRX_104044,PROP_2567,2021-01-20T00:00:00,2020-11-22T00:00:00,Mumbai,Mira Road,401107,Flat,New,Individual,2,2,834.1,7373984,8840.65,synthetic_pipeline_fallback,2026-03-01T19:42:55.448658,True,42,1,6.5
TRX_104045,PROP_2448,2021-01-20T00:00:00,2020-10-11T00:00:00,Mumbai,Mira Road,401107,Flat,Resale,Individual,3,3,1468.98,12662009,8619.59,synthetic_pipeline_fallback,2026-03-01T19:42:55.448658,False,63,6,6.5
TRX_104046,PROP_1966,2021-01-20T00:00:00,2020-11-29T00:00:00,Mumbai,Mira Road,401107,Flat,Resale,Institution,2,2,770.16,6773982,8795.55,synthetic_pipeline_fallback,2026-03-01T19:42:55.448658,False,59,6,6.5
TRX_104047,PROP_2980,2021-01-20T00:00:00,2020-10-16T00:00:00,Mumbai,Mira Road,401107,Flat,Resale,Individual,2,2,797.44,6122743,7678.0,synthetic_pipeline_fallback,2026-03-01T19:42:55.448658,True,54,6,6.5
TRX_104048,PROP_2598,2021-01-20T00:00:00,2020-10-02T00:00:00,Mumbai,Mira Road,401107,Flat,New,Individual,2,2,973.42,9470695,9729.3,synthetic_pipeline_fallback,2026-03-01T19:42:55.448658,True,84,5,6.5
TRX_104049,PROP_2980,2021-01-21T00:00:00,2020-10-05T00:00:00,Mumbai,Mira Road,401107,Flat,Resale,Individual,1,1,475.85,3861410,8114.76,synthetic_pipeline_fallback,2026-03-01T19:42:55.448658,False,84,3,6.5
TRX_104050,PROP_1363,2021-01-21T00:00:00,2020-12-09T00:00:00,Mumbai,Bhayandar East,401105,Flat,Resale,Individual,3,3,1412.27,12439852,8808.41,synthetic_pipeline_fallback,2026-03-01T19:42:55.448658,False,80,9,6.5
TRX_104051,PROP_1107,2021-01-21T00:00:00,2020-12-02T00:00:00,Mumbai,Bhayandar East,401105,Flat,Resale,Individual,2,2,869.19,7363742,8471.96,synthetic_pipeline_fallback,2026-03-01T19:42:55.448658,True,45,6,6.5
TRX_104052,PROP_4085,2021-01-21T00:00:00,2020-12-29T00:00:00,Mumbai,Mira Road,401107,Flat,Resale,Individual,2,2,713.35,5448247,7637.55,synthetic_pipeline_fallback,2026-03-01T19:42:55.448658,False,89,3,6.5
TRX_104053,PROP_4094,2021-01-21T00:00:00,2020-12-15T00:00:00,Mumbai,Mira Road,401107,Flat,Resale,Individual,2,2,858.66,6919136,8058.06,synthetic_pipeline_fallback,2026-03-01T19:42:55.448658,False,88,5,6.5
TRX_104054,PROP_1622,2021-01-21T00:00:00,2021-01-04T00:00:00,Mumbai,Mira Road,401107,Flat,New,Individual,1,1,465.04,4510153,9698.42,synthetic_pipeline_fallback,2026-03-01T19:42:55.448658,True,81,1,6.5
TRX_104055,PROP_1320,2021-01-22T00:00:00,2020-10-14T00:00:00,Mumbai,Mira Road,401107,Flat,Resale,Institution,1,1,484.33,3764830,7773.27,synthetic_pipeline_fallback,2026-03-01T19:42:55.448658,False,41,9,6.5
TRX_104056,PROP_1509,2021-01-22T00:00:00,2020-11-13T00:00:00,Mumbai,Mira Road,401107,Flat,Resale,Individual,2,2,883.05,8042888,9108.08,synthetic_pipeline_fallback,2026-03-01T19:42:55.448658,True,72,8,6.5
TRX_104057,PROP_3719,2021-01-22T00:00:00,2020-11-29T00:00:00,Mumbai,Mira Road,401107,Flat,Resale,Individual,2,2,763.83,6971188,9126.62,synthetic_pipeline_fallback,2026-03-01T19:42:55.448658,False,53,8,6.5
TRX_104058,PROP_2064,2021-01-22T00:00:00,2020-11-13T00:00:00,Mumbai,Mira Road,401107,Flat,New,Individual,2,2,917.47,8230534,8970.9,synthetic_pipeline_fallback,2026-03-01T19:42:55.448658,True,47,7,6.5
TRX_104059,PROP_4865,2021-01-22T00:00:00,2020-11-11T00:00:00,Mumbai,Bhayandar East,401105,Flat,Resale,Individual,1,1,404.96,3686833,9104.19,synthetic_pipeline_fallback,2026-03-01T19:42:55.448658,True,57,6,6.5
TRX_104060,PROP_1303,2021-01-23T00:00:00,2020-12-09T00:00:00,Mumbai,Mira Road,401107,Flat,Resale,Individual,2,2,889.66,7633280,8580.0,synthetic_pipeline_fallback,2026-03-01T19:42:55.448658,False,48,2,6.5
TRX_104061,PROP_1968,2021-01-23T00:00:00,2020-10-15T00:00:00,Mumbai,Dahisar,401105,Flat,New,Individual,2,2,768.58,11230466,14611.97,synthetic_pipeline_fallback,2026-03-01T19:42:55.448658,True,86,7,6.5
TRX_104062,PROP_4727,2021-01-23T00:00:00,2020-12-29T00:00:00,Mumbai,Mira Road,401107,Flat,Resale,Individual,2,2,935.85,8117032,8673.43,synthetic_pipeline_fallback,2026-03-01T19:42:55.448658,True,49,3,6.5
TRX_104063,PROP_2438,2021-01-23T00:00:00,2020-11-28T00:00:00,Mumbai,Dahisar,401105,Studio,Resale,Individual,0,1,310.26,3979859,12827.5,synthetic_pipeline_fallback,2026-03-01T19:42:55.448658,False,66,5,6.5
TRX_104064,PROP_4521,2021-01-23T00:00:00,2021-01-06T00:00:00,Mumbai,Mira Road,401107,Flat,New,Individual,1,1,361.59,3488535,9647.76,synthetic_pipeline_fallback,2026-03-01T19:42:55.448658,True,77,4,6.5
TRX_104065,PROP_4871,2021-01-23T00:00:00,2020-11-13T00:00:00,Mumbai,Mira Road,401107,Flat,Resale,Individual,2,2,905.16,8417943,9299.95,synthetic_pipeline_fallback,2026-03-01T19:42:55.448658,False,79,1,6.5
TRX_104066,PROP_2417,2021-01-23T00:00:00,2020-12-26T00:00:00,Mumbai,Mira Road,401107,Flat,Resale,Individual,1,1,413.22,3744618,9062.04,synthetic_pipeline_fallback,2026-03-01T19:42:55.448658,False,49,7,6.5
TRX_104067,PROP_4736,2021-01-24T00:00:00,2020-11-25T00:00:00,Mumbai,Mira Road,401107,Flat,Resale,Individual,2,2,746.76,6479995,8677.48,synthetic_pipeline_fallback,2026-03-01T19:42:55.448658,True,58,1,6.5
TRX_104068,PROP_4665,2021-01-24T00:00:00,2020-12-22T00:00:00,Mumbai,Mira Road,401107,Studio,Resale,Individual,0,1,290.48,2404000,8275.96,synthetic_pipeline_fallback,2026-03-01T19:42:55.448658,True,82,4,6.5
TRX_104069,PROP_3412,2021-01-24T00:00:00,2020-11-11T00:00:00,Mumbai,Mira Road,401107,Studio,Resale,Individual,0,1,341.26,2953422,8654.46,synthetic_pipeline_fallback,2026-03-01T19:42:55.448658,True,67,8,6.5
TRX_104070,PROP_3785,2021-01-25T00:00:00,2020-12-11T00:00:00,Mumbai,Bhayandar East,401105,Flat,Resale,Individual,2,2,890.8,7881272,8847.41,synthetic_pipeline_fallback,2026-03-01T19:42:55.448658,False,52,9,6.5
TRX_104071,PROP_1988,2021-01-25T00:00:00,2020-12-06T00:00:00,Mumbai,Mira Road,401107,Studio,Resale,Individual,0,1,357.05,2925602,8193.82,synthetic_pipeline_fallback,2026-03-01T19:42:55.448658,True,64,9,6.5
TRX_104072,PROP_4068,2021-01-25T00:00:00,2020-12-10T00:00:00,Mumbai,Bhayandar West,401105,Studio,Resale,Individual,0,1,337.23,2684573,7960.66,synthetic_pipeline_fallback,2026-03-01T19:42:55.448658,False,64,8,6.5
TRX_104073,PROP_4500,2021-01-25T00:00:00,2020-11-09T00:00:00,Mumbai,Mira Road,401107,Flat,Resale,Individual,2,2,948.02,8646155,9120.22,synthetic_pipeline_fallback,2026-03-01T19:42:55.448658,True,49,5,6.5
TRX_104074,PROP_3199,2021-01-25T00:00:00,2020-12-16T00:00:00,Mumbai,Dahisar,401105,Studio,Resale,Individual,0,1,369.44,4771506,12915.51,synthetic_pipeline_fallback,2026-03-01T19:42:55.448658,True,70,6,6.5
TRX_104075,PROP_1258,2021-01-26T00:00:00,2020-11-08T00:00:00,Mumbai,Mira Road,401107,Flat,Resale,Individual,2,2,998.24,8646049,8661.29,synthetic_pipeline_fallback,2026-03-01T19:42:55.448658,False,86,2,6.5
TRX_104076,PROP_4901,2021-01-26T00:00:00,2021-01-10T00:00:00,Mumbai,Mira Road,401107,Flat,Resale,Individual,1,1,379.35,2985134,7869.08,synthetic_pipeline_fallback,2026-03-01T19:42:55.448658,True,44,9,6.5
TRX_104077,PROP_4662,2021-01-26T00:00:00,2020-11-03T00:00:00,Mumbai,Mira Road,401107,Flat,New,Individual,2,2,947.89,9716543,10250.71,synthetic_pipeline_fallback,2026-03-01T19:42:55.448658,True,53,2,6.5
TRX_104078,PROP_3754,2021-01-27T00:00:00,2020-11-29T00:00:00,Mumbai,Mira Road,401107,Flat,Resale,Individual,2,2,961.81,7728712,8035.59,synthetic_pipeline_fallback,2026-03-01T19:42:55.448658,False,54,1,6.5
TRX_104079,PROP_2974,2021-01-27T00:00:00,2020-10-27T00:00:00,Mumbai,Mira Road,401107,Flat,New,Individual,2,2,979.55,8703626,8885.33,synthetic_pipeline_fallback,2026-03-01T19:42:55.448658,True,67,5,6.5
TRX_104080,PROP_3270,2021-01-27T00:00:00,2020-10-13T00:00:00,Mumbai,Mira Road,401107,Flat,Resale,Individual,1,1,490.54,4044154,8244.29,synthetic_pipeline_fallback,2026-03-01T19:42:55.448658,False,48,8,6.5
TRX_104081,PROP_2289,2021-01-27T00:00:00,2020-10-08T00:00:00,Mumbai,Bhayandar East,401105,Flat,Resale,Individual,2,2,749.17,6046832,8071.37,synthetic_pipeline_fallback,2026-03-01T19:42:55.448658,False,81,3,6.5
TRX_104082,PROP_1229,2021-01-27T00:00:00,2020-12-19T00:00:00,Mumbai,Dahisar,401105,Flat,New,Individual,2,2,788.76,10778589,13665.23,synthetic_pipeline_fallback,2026-03-01T19:42:55.448658,True,47,6,6.5
TRX_104083,PROP_3486,2021-01-27T00:00:00,2020-12-04T00:00:00,Mumbai,Mira Road,401107,Flat,Resale,Individual,1,1,375.81,2863819,7620.39,synthetic_pipeline_fallback,2026-03-01T19:42:55.448658,True,83,9,6.5
TRX_104084,PROP_1149,2021-01-27T00:00:00,2020-12-26T00:00:00,Mumbai,Dahisar,401105,Flat,Resale,Individual,1,1,464.7,5703490,12273.49,synthetic_pipeline_fallback,2026-03-01T19:42:55.448658,True,52,8,6.5
TRX_104085,PROP_1909,2021-01-27T00:00:00,2020-10-07T00:00:00,Mumbai,Dahisar,401105,Flat,Resale,Individual,2,2,993.62,11634882,11709.59,synthetic_pipeline_fallback,2026-03-01T19:42:55.448658,True,46,6,6.5
TRX_104086,PROP_4528,2021-01-28T00:00:00,2021-01-02T00:00:00,Mumbai,Bhayandar West,401105,Flat,Resale,Individual,2,2,953.01,7166394,7519.75,synthetic_pipeline_fallback,2026-03-01T19:42:55.448658,True,43,2,6.5
TRX_104087,PROP_1977,2021-01-28T00:00:00,2020-10-15T00:00:00,Mumbai,Mira Road,401107,Flat,New,Institution,3,3,1060.11,9846568,9288.25,synthetic_pipeline_fallback,2026-03-01T19:42:55.448658,True,60,4,6.5
TRX_104088,PROP_4207,2021-01-28T00:00:00,2020-12-21T00:00:00,Mumbai,Mira Road,401107,Flat,Resale,Individual,1,1,402.18,3092470,7689.27,synthetic_pipeline_fallback,2026-03-01T19:42:55.448658,False,56,7,6.5
TRX_104089,PROP_1634,2021-01-28T00:00:00,2020-10-09T00:00:00,Mumbai,Mira Road,401107,Flat,Resale,Individual,2,2,951.39,7605875,7994.49,synthetic_pipeline_fallback,2026-03-01T19:42:55.448658,True,92,9,6.5
TRX_104090,PROP_2893,2021-01-28T00:00:00,2020-10-27T00:00:00,Mumbai,Bhayandar East,401105,Flat,Resale,Individual,1,1,379.99,2970875,7818.3,synthetic_pipeline_fallback,2026-03-01T19:42:55.448658,False,41,2,6.5
TRX_104091,PROP_3446,2021-01-28T00:00:00,2020-12-02T00:00:00,Mumbai,Mira Road,401107,Flat,Resale,Individual,2,2,879.07,7346046,8356.61,synthetic_pipeline_fallback,2026-03-01T19:42:55.448658,False,72,7,6.5
TRX_104092,PROP_1621,2021-01-28T00:00:00,2020-12-13T00:00:00,Mumbai,Mira Road,401107,Studio,New,Individual,0,1,254.74,2476701,9722.47,synthetic_pipeline_fallback,2026-03-01T19:42:55.448658,True,82,8,6.5
TRX_104093,PROP_3190,2021-01-28T00:00:00,2020-10-25T00:00:00,Mumbai,Mira Road,401107,Flat,Resale,Individual,2,2,987.09,8895343,9011.68,synthetic_pipeline_fallback,2026-03-01T19:42:55.448658,True,73,7,6.5
TRX_104094,PROP_1947,2021-01-29T00:00:00,2020-10-08T00:00:00,Mumbai,Mira Road,401107,Flat,Resale,Individual,1,1,392.88,3369609,8576.69,synthetic_pipeline_fallback,2026-03-01T19:42:55.448658,True,82,5,6.5
TRX_104095,PROP_2093,2021-01-29T00:00:00,2020-11-29T00:00:00,Mumbai,Bhayandar East,401105,Flat,New,Individual,2,2,875.39,8670955,9905.25,synthetic_pipeline_fallback,2026-03-01T19:42:55.448658,True,47,5,6.5
TRX_104096,PROP_1053,2021-01-30T00:00:00,2020-12-02T00:00:00,Mumbai,Mira Road,401107,Flat,Resale,Individual,3,3,1461.98,11381218,7784.8,synthetic_pipeline_fallback,2026-03-01T19:42:55.448658,True,84,9,6.5
TRX_104097,PROP_1843,2021-01-30T00:00:00,2020-12-12T00:00:00,Mumbai,Bhayandar East,401105,Flat,New,Individual,1,1,451.1,4261034,9445.87,synthetic_pipeline_fallback,2026-03-01T19:42:55.448658,True,93,1,6.5
TRX_104098,PROP_3985,2021-01-30T00:00:00,2020-10-31T00:00:00,Mumbai,Bhayandar West,401105,Flat,Resale,Individual,2,2,733.26,6138069,8370.93,synthetic_pipeline_fallback,2026-03-01T19:42:55.448658,True,77,7,6.5
TRX_104099,PROP_4474,2021-01-30T00:00:00,2021-01-07T00:00:00,Mumbai,Mira Road,401107,Flat,Resale,Individual,1,1,435.42,3748713,8609.42,synthetic_pipeline_fallback,2026-03-01T19:42:55.448658,False,67,2,6.5
TRX_104100,PROP_3599,2021-01-30T00:00:00,2021-01-06T00:00:00,Mumbai,Mira Road,401107,Flat,Resale,Institution,2,2,863.63,7129805,8255.62,synthetic_pipeline_fallback,2026-03-01T19:42:55.448658,True,48,5,6.5
TRX_104101,PROP_4780,2021-01-30T00:00:00,2020-11-12T00:00:00,Mumbai,Bhayandar West,401105,Flat,Resale,Individual,1,1,433.5,3378398,7793.31,synthetic_pipeline_fallback,2026-03-01T19:42:55.448658,False,89,6,6.5
TRX_104102,PROP_4098,2021-01-30T00:00:00,2020-11-18T00:00:00,Mumbai,Mira Road,401107,Villa,Resale,Individual,4,4,2934.46,29817697,10161.22,synthetic_pipeline_fallback,2026-03-01T19:42:55.448658,True,40,4,6.5
TRX_104103,PROP_2865,2021-01-30T00:00:00,2020-10-10T00:00:00,Mumbai,Mira Road,401107,Flat,New,Individual,1,1,415.04,3658238,8814.18,synthetic_pipeline_fallback,2026-03-01T19:42:55.448658,True,92,4,6.5
TRX_104104,PROP_1298,2021-01-31T00:00:00,2020-11-21T00:00:00,Mumbai,Mira Road,401107,Studio,Resale,Institution,0,1,297.8,2342364,7865.56,synthetic_pipeline_fallback,2026-03-01T19:42:55.448658,False,69,5,6.5
TRX_104105,PROP_3739,2021-01-31T00:00:00,2020-10-08T00:00:00,Mumbai,Mira Road,401107,Flat,Resale,Individual,2,2,993.38,8070024,8123.8,synthetic_pipeline_fallback,2026-03-01T19:42:55.448658,True,84,4,6.5
TRX_104106,PROP_3605,2021-01-31T00:00:00,2020-10-20T00:00:00,Mumbai,Mira Road,401107,Flat,Resale,Individual,2,2,896.13,7259437,8100.87,synthetic_pipeline_fallback,2026-03-01T19:42:55.448658,False,71,3,6.5
